unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496216.6982954,265,4.22,1779496216.6940753,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.803537,266,9.1157,1779496216.7944212,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.9211757,267,26.2551,1779496216.8949206,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.01975,268,23.9215,1779496216.9958286,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.1126747,269,16.644,1779496217.0960307,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.220496,270,23.6709,1779496217.196825,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.313129,271,15.9161,1779496217.2972128,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.406536,272,8.6517,1779496217.3978844,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.5119011,273,13.5427,1779496217.4983585,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.6094542,274,10.1659,1779496217.5992882,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.7172875,275,17.4832,1779496217.6998043,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.8111575,276,11.0681,1779496217.8000894,False,C1_control_only,C1_control_only,off,off,False,False
1779496217.91746,277,17.206,1779496217.900254,False,C1_control_only,C1_control_only,off,off,False,False
1779496218.0154922,278,15.1045,1779496218.0003877,False,C1_control_only,C1_control_only,off,off,False,False
1779496218.1252298,279,24.5581,1779496218.1006718,False,C1_control_only,C1_control_only,off,off,False,False
1779496218.2113554,280,10.0551,1779496218.2013004,False,C1_control_only,C1_control_only,off,off,False,False
1779496218.3222322,281,20.7155,1779496218.3015168,False,C1_control_only,C1_control_only,off,off,False,False
1779496218.418775,282,16.8867,1779496218.4018884,False,C1_control_only,C1_control_only,off,off,False,False
