unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496317.6448355,1204,20.6819,1779496317.6241536,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.7369273,1205,11.6792,1779496317.725248,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.8486986,1206,23.1888,1779496317.8255098,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.9375196,1207,11.6105,1779496317.925909,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.0772343,1208,50.5791,1779496318.0266552,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.1557918,1209,28.5785,1779496318.1272132,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.243534,1210,16.1242,1779496318.2274098,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.3346276,1211,6.932,1779496318.3276956,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.5066676,1212,78.5217,1779496318.428146,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.5341733,1213,5.7447,1779496318.5284286,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.6440063,1214,15.3801,1779496318.628626,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.7373471,1215,8.1809,1779496318.7291663,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.892891,1216,63.3075,1779496318.8295834,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496318.976125,1217,46.4485,1779496318.9296765,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.0687592,1218,38.7228,1779496319.0300364,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.1465774,1219,15.9395,1779496319.130638,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.2435486,1220,12.4483,1779496319.2311003,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.3517985,1221,19.8712,1779496319.3319273,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.444294,1222,12.1469,1779496319.432147,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.5884507,1223,55.8491,1779496319.5326016,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.674533,1224,41.3926,1779496319.6331403,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.759062,1225,25.691,1779496319.733371,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.8516982,1226,17.4704,1779496319.8342278,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496319.9433198,1227,8.8077,1779496319.9345121,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.098045,1228,62.5703,1779496320.0354748,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.1849558,1229,48.8722,1779496320.1360836,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.2673004,1230,30.6375,1779496320.2366629,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.349345,1231,11.8911,1779496320.3374538,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.4599679,1232,22.2273,1779496320.4377406,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.5506206,1233,11.8337,1779496320.538787,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.6570098,1234,17.6365,1779496320.6393733,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.7570684,1235,17.4222,1779496320.7396462,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.8498127,1236,9.9313,1779496320.8398814,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496320.9604423,1237,19.8677,1779496320.9405746,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.0504916,1238,9.3768,1779496321.0411148,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.1775901,1239,36.0007,1779496321.1415894,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.2677226,1240,25.6414,1779496321.2420812,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.3597975,1241,17.4866,1779496321.342311,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.456417,1242,13.8962,1779496321.4425209,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.559472,1243,16.6314,1779496321.5428407,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.649632,1244,5.3914,1779496321.6442406,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.760891,1245,16.3794,1779496321.7445116,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.8534727,1246,8.6861,1779496321.8447866,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496321.9623163,1247,16.8011,1779496321.9455152,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.0558162,1248,9.8908,1779496322.0459254,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.164593,1249,18.024,1779496322.146569,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.260458,1250,13.2935,1779496322.2471645,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.363179,1251,15.5637,1779496322.3476152,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.45691,1252,8.7829,1779496322.448127,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.5645275,1253,15.6398,1779496322.5488877,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.655756,1254,6.1264,1779496322.6496296,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.7668178,1255,16.3517,1779496322.750466,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.8583734,1256,7.6292,1779496322.8507442,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496322.9664865,1257,15.3258,1779496322.9511607,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.0953782,1258,43.8564,1779496323.0515218,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.1763625,1259,24.0927,1779496323.1522698,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.2609496,1260,8.5499,1779496323.2523997,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.3670194,1261,13.6466,1779496323.3533728,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.466789,1262,13.0122,1779496323.4537768,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.573275,1263,18.5118,1779496323.5547633,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.6633086,1264,7.9713,1779496323.6553373,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.7706451,1265,14.3518,1779496323.7562933,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.877307,1266,20.4265,1779496323.8568804,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496323.9717572,1267,13.9217,1779496323.9578354,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.0667338,1268,8.3656,1779496324.0583682,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.1766102,1269,17.3931,1779496324.1592171,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.2691953,1270,9.2883,1779496324.259907,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.3742042,1271,13.9127,1779496324.3602915,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.4713237,1272,10.6385,1779496324.4606853,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.5752995,1273,14.3168,1779496324.5609827,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.6848774,1274,23.7002,1779496324.6611772,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.7756405,1275,14.2751,1779496324.7613654,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496324.8692188,1276,7.4041,1779496324.8618147,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.0168364,1277,54.4524,1779496324.962384,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.0735028,1278,10.6981,1779496325.0628047,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.2217178,1279,58.423,1779496325.1632948,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.3080673,1280,43.9293,1779496325.264138,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.399058,1281,34.5416,1779496325.3645165,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.4844103,1282,19.2409,1779496325.4651694,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.581564,1283,15.7626,1779496325.5658014,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.6901283,1284,23.912,1779496325.6662164,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.7833173,1285,16.3999,1779496325.7669175,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496325.9188166,1286,51.0178,1779496325.8677988,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.003353,1287,35.3827,1779496325.9679704,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.0875974,1288,19.1813,1779496326.068416,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.175543,1289,6.6941,1779496326.168849,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.2851975,1290,16.2137,1779496326.2689838,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.4169476,1291,47.6546,1779496326.369293,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.5015955,1292,31.9374,1779496326.4696581,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.581164,1293,11.0621,1779496326.5701017,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.6875975,1294,17.3352,1779496326.6702623,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.7794335,1295,8.8413,1779496326.7705922,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.8863232,1296,15.4834,1779496326.8708398,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496326.983616,1297,12.0387,1779496326.9715774,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.0911849,1298,19.2511,1779496327.0719337,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.1841815,1299,11.7648,1779496327.1724167,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.2924278,1300,19.357,1779496327.2730708,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.3922899,1301,18.5084,1779496327.3737814,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.4934747,1302,19.1648,1779496327.47431,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.5851305,1303,10.5944,1779496327.574536,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.7051945,1304,30.4904,1779496327.674704,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.787163,1305,12.1672,1779496327.7749958,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496327.91451,1306,39.1221,1779496327.875388,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.0048854,1307,28.9824,1779496327.975903,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.0969253,1308,20.5274,1779496328.076398,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.1890018,1309,12.2302,1779496328.1767716,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.2953167,1310,18.3816,1779496328.276935,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.4150884,1311,37.8394,1779496328.377249,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.5099354,1312,32.1455,1779496328.4777899,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.5896578,1313,11.708,1779496328.5779498,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.6973069,1314,19.1514,1779496328.6781554,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.792663,1315,14.0555,1779496328.7786076,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.9008508,1316,21.9917,1779496328.878859,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496328.9953148,1317,15.9233,1779496328.9793916,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.0889118,1318,9.119,1779496329.0797927,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.1949625,1319,14.6532,1779496329.1803093,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.2897282,1320,8.3795,1779496329.2813487,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.4166594,1321,34.5311,1779496329.3821282,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.5013092,1322,18.6851,1779496329.482624,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.600868,1323,17.9632,1779496329.5829048,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.706334,1324,22.9721,1779496329.683362,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.797987,1325,14.2243,1779496329.7837627,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496329.93019,1326,45.6474,1779496329.8845427,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.0139306,1327,28.5356,1779496329.985395,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.0969303,1328,11.0619,1779496330.0858684,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.2164345,1329,30.1251,1779496330.1863093,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.306902,1330,20.0429,1779496330.286859,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.4049451,1331,17.4055,1779496330.3875396,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.4922884,1332,4.1974,1779496330.488091,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.6479297,1333,58.8913,1779496330.5890384,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.7354665,1334,45.8918,1779496330.6895747,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.819983,1335,29.7906,1779496330.7901924,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496330.9141057,1336,23.0536,1779496330.891052,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.0220227,1337,30.5626,1779496330.99146,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.1128955,1338,21.3497,1779496331.0915458,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.2051845,1339,12.7676,1779496331.192417,False,C2_video_normal,C2_video_normal,normal,off,True,False
