unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496906.0724094,6720,14.3313,1779496906.058078,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.182382,6721,23.8523,1779496906.1585298,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.2730608,6722,13.8364,1779496906.2592244,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.3770263,6723,17.2253,1779496906.359801,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.4734738,6724,13.0877,1779496906.460386,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.566228,6725,5.0089,1779496906.561219,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.732056,6726,70.3192,1779496906.6617367,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.8177428,6727,55.1591,1779496906.7625837,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.8778749,6728,14.6708,1779496906.863204,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496906.9822905,6729,18.6641,1779496906.9636264,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.0761065,6730,12.2008,1779496907.0639057,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.1914248,6731,27.0884,1779496907.1643364,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.2779615,6732,13.4299,1779496907.2645316,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.3851504,6733,20.2358,1779496907.3649147,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.4771845,6734,12.0943,1779496907.4650903,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.584233,6735,18.6713,1779496907.5655618,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.6968489,6736,30.694,1779496907.6661549,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.7823367,6737,16.0048,1779496907.766332,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.8789575,6738,12.5375,1779496907.86642,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496907.9740698,6739,6.9544,1779496907.9671154,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.0794857,6740,12.104,1779496908.0673816,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.1976538,6741,29.3233,1779496908.1683304,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.2819705,6742,13.0548,1779496908.2689157,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.4014413,6743,31.9927,1779496908.3694487,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.4810004,6744,10.8318,1779496908.4701686,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.5919337,6745,21.6081,1779496908.5703256,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.7023718,6746,31.0514,1779496908.6713204,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.7798045,6747,7.489,1779496908.7723155,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.8897512,6748,16.8996,1779496908.8728516,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496908.9805703,6749,6.8998,1779496908.9736705,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.0871403,6750,12.7237,1779496909.0744166,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.2018816,6751,27.1831,1779496909.1746986,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.3447454,6752,69.8061,1779496909.2749393,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.447249,6753,71.7871,1779496909.3754618,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.5311038,6754,54.7163,1779496909.4763875,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.6341197,6755,57.0807,1779496909.577039,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.7257998,6756,48.2659,1779496909.6775339,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.8145616,6757,35.8651,1779496909.7786965,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.9008105,6758,21.301,1779496909.8795094,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496909.9936588,6759,13.8886,1779496909.9797702,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.151167,6760,70.9746,1779496910.0801923,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.2393627,6761,29.6147,1779496910.209748,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.3244205,6762,14.1397,1779496910.3102808,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.4510436,6763,40.102,1779496910.4109416,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.525336,6764,13.7544,1779496910.5115817,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.666951,6765,54.6129,1779496910.612338,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.7515182,6766,38.9411,1779496910.712577,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.8379128,6767,24.8461,1779496910.8130667,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496910.9254243,6768,11.4696,1779496910.9139547,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.0309937,6769,16.4607,1779496911.014533,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.1253307,6770,9.8286,1779496911.115502,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.276666,6771,60.5497,1779496911.2161162,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.3299685,6772,13.3228,1779496911.3166456,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.4324653,6773,15.6662,1779496911.416799,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.527335,6774,10.0195,1779496911.5173154,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.6374793,6775,19.2137,1779496911.6182656,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.7300112,6776,11.4279,1779496911.7185833,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.8395789,6777,20.5481,1779496911.8190308,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496911.9333212,6778,13.9735,1779496911.9193478,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.04054,6779,20.6628,1779496912.0198772,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.1316721,6780,11.2877,1779496912.1203845,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.2417326,6781,20.7078,1779496912.2210248,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.3336627,6782,12.332,1779496912.3213308,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.4261603,6783,4.1065,1779496912.4220538,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.5507877,6784,28.0917,1779496912.522696,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.6440682,6785,20.5038,1779496912.6235645,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.7384205,6786,14.1234,1779496912.724297,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.843435,6787,18.8386,1779496912.8245964,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496912.9752238,6788,50.1149,1779496912.925109,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.0483797,6789,22.9113,1779496913.0254683,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.14568,6790,19.8486,1779496913.1258314,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.248089,6791,21.2831,1779496913.226806,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.3376484,6792,10.2174,1779496913.327431,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.467403,6793,39.3796,1779496913.4280233,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.5420916,6794,13.4497,1779496913.528642,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.647273,6795,17.9513,1779496913.6293218,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.7517009,6796,21.5921,1779496913.7301087,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.8497849,6797,19.031,1779496913.8307538,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496913.9734182,6798,41.9745,1779496913.9314437,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.0554755,6799,23.6084,1779496914.031867,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.146408,6800,14.2765,1779496914.1321316,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.2530189,6801,19.716,1779496914.2333028,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.3483148,6802,14.7347,1779496914.33358,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.5147579,6803,80.6725,1779496914.4340854,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.5431032,6804,8.8522,1779496914.534251,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.6537042,6805,18.4629,1779496914.6352413,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.7519329,6806,15.9733,1779496914.7359595,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.8436985,6807,7.0443,1779496914.8366542,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496914.969454,6808,32.1388,1779496914.9373152,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.044422,6809,7.0295,1779496915.0373924,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.1627638,6810,24.8291,1779496915.1379347,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.2830567,6811,44.0457,1779496915.239011,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.3691673,6812,30.0202,1779496915.339147,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.499406,6813,59.8457,1779496915.4395604,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.5568373,6814,16.6631,1779496915.5401742,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.652122,6815,11.4632,1779496915.6406589,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.7573907,6816,16.2742,1779496915.7411165,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496915.8517003,6817,9.9962,1779496915.8417041,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.0179694,6818,75.5801,1779496915.9423892,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.102381,6819,58.9948,1779496916.0433862,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.1884112,6820,44.4741,1779496916.143937,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.271381,6821,26.8803,1779496916.2445006,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.3643045,6822,19.1004,1779496916.345204,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
